timestamp,avg_ear,blink_detected,blink_rate,baseline_ear,baseline_blink_rate,ear_deviation,blink_rate_deviation
1767190582.3635538,0.2457,0,115.0,0.1921,114.0,0.0536,1.0
1767190582.4015949,0.2457,0,115.0,0.1921,114.0,0.0536,1.0
1767190582.4391356,0.2632,0,115.0,0.1921,114.0,0.0711,1.0
1767190582.4760149,0.2711,0,115.0,0.1921,114.0,0.079,1.0
1767190582.5087214,0.2711,0,115.0,0.1921,114.0,0.079,1.0
1767190582.5349958,0.2671,0,115.0,0.1921,114.0,0.075,1.0
1767190582.5571558,0.2671,0,115.0,0.1921,114.0,0.075,1.0
1767190582.584223,0.2582,0,115.0,0.1921,114.0,0.0661,1.0
1767190582.616009,0.2632,0,115.0,0.1921,114.0,0.0711,1.0
1767190582.6758156,0.2632,0,115.0,0.1921,114.0,0.0711,1.0
1767190582.7061179,0.2587,0,115.0,0.1921,114.0,0.0666,1.0
1767190582.7473655,0.2507,0,115.0,0.1921,114.0,0.0586,1.0
1767190582.7790492,0.2628,0,115.0,0.1921,114.0,0.0707,1.0
1767190582.808231,0.2628,0,115.0,0.1921,114.0,0.0707,1.0
1767190582.8293147,0.2585,0,115.0,0.1921,114.0,0.0664,1.0
1767190582.8515482,0.2585,0,115.0,0.1921,114.0,0.0664,1.0
1767190582.877907,0.2698,0,115.0,0.1921,114.0,0.0777,1.0
1767190582.9191232,0.2623,0,115.0,0.1921,114.0,0.0702,1.0
1767190582.9503753,0.2623,0,115.0,0.1921,114.0,0.0702,1.0
1767190582.987755,0.2623,0,115.0,0.1921,114.0,0.0702,1.0
1767190583.0143402,0.2588,0,115.0,0.1921,114.0,0.0667,1.0
1767190583.0469415,0.2588,0,115.0,0.1921,114.0,0.0667,1.0
1767190583.0797904,0.2546,0,115.0,0.1921,114.0,0.0625,1.0
1767190583.1343164,0.265,0,115.0,0.1921,114.0,0.0729,1.0
1767190583.1685114,0.265,0,115.0,0.1921,114.0,0.0729,1.0
1767190583.1900673,0.2695,0,115.0,0.1921,114.0,0.0774,1.0
1767190583.2196963,0.0902,0,115.0,0.1921,114.0,-0.1019,1.0
1767190583.25964,0.0902,0,115.0,0.1921,114.0,-0.1019,1.0
1767190583.2869368,0.0759,0,115.0,0.1921,114.0,-0.1162,1.0
1767190583.3166614,0.2029,0,115.0,0.1921,114.0,0.0108,1.0
1767190583.3433213,0.2029,0,115.0,0.1921,114.0,0.0108,1.0
1767190583.3885844,0.2487,1,116.0,0.1921,114.0,0.0566,2.0
1767190583.4321284,0.2716,0,116.0,0.1921,114.0,0.0795,2.0
1767190583.469178,0.2716,0,116.0,0.1921,114.0,0.0795,2.0
1767190583.510739,0.2604,0,116.0,0.1921,114.0,0.0683,2.0
1767190583.5514245,0.2831,0,116.0,0.1921,114.0,0.091,2.0
1767190583.581624,0.2831,0,116.0,0.1921,114.0,0.091,2.0
1767190583.6200995,0.2759,0,116.0,0.1921,114.0,0.0838,2.0
1767190583.645579,0.2716,0,116.0,0.1921,114.0,0.0795,2.0
1767190583.6679637,0.2716,0,116.0,0.1921,114.0,0.0795,2.0
1767190583.6949675,0.2882,0,116.0,0.1921,114.0,0.0961,2.0
1767190583.7351232,0.2845,0,116.0,0.1921,114.0,0.0924,2.0
1767190583.7617915,0.2845,0,116.0,0.1921,114.0,0.0924,2.0
1767190583.802108,0.2674,0,116.0,0.1921,114.0,0.0753,2.0
1767190583.8333013,0.2674,0,116.0,0.1921,114.0,0.0753,2.0
1767190583.8709548,0.2765,0,116.0,0.1921,114.0,0.0844,2.0
1767190583.8948877,0.2845,0,116.0,0.1921,114.0,0.0924,2.0
1767190583.920052,0.2845,0,116.0,0.1921,114.0,0.0924,2.0
1767190583.944348,0.2752,0,116.0,0.1921,114.0,0.0831,2.0
1767190583.9891758,0.2604,0,116.0,0.1921,114.0,0.0683,2.0
1767190584.0381525,0.2478,0,116.0,0.1921,114.0,0.0557,2.0
1767190584.064736,0.2478,0,116.0,0.1921,114.0,0.0557,2.0
1767190584.097193,0.2425,0,116.0,0.1921,114.0,0.0504,2.0
1767190584.1299157,0.2425,0,116.0,0.1921,114.0,0.0504,2.0
1767190584.1527226,0.2447,0,116.0,0.1921,114.0,0.0526,2.0
1767190584.1826825,0.2401,0,116.0,0.1921,114.0,0.048,2.0
1767190584.2149343,0.2401,0,116.0,0.1921,114.0,0.048,2.0
1767190584.2366471,0.2435,0,116.0,0.1921,114.0,0.0514,2.0
1767190584.30066,0.235,0,116.0,0.1921,114.0,0.0429,2.0
1767190584.342327,0.2191,0,116.0,0.1921,114.0,0.027,2.0
1767190584.3799696,0.2191,0,116.0,0.1921,114.0,0.027,2.0
1767190584.4010785,0.223,0,116.0,0.1921,114.0,0.0309,2.0
1767190584.4325712,0.223,0,116.0,0.1921,114.0,0.0309,2.0
1767190584.459451,0.2343,0,116.0,0.1921,114.0,0.0422,2.0
1767190584.487126,0.2272,0,116.0,0.1921,114.0,0.0351,2.0
1767190584.5240068,0.2272,0,116.0,0.1921,114.0,0.0351,2.0
1767190584.548366,0.2351,0,116.0,0.1921,114.0,0.043,2.0
1767190584.6005378,0.2504,0,116.0,0.1921,114.0,0.0583,2.0
1767190584.6342173,0.2504,0,116.0,0.1921,114.0,0.0583,2.0
1767190584.6555812,0.2432,0,116.0,0.1921,114.0,0.0511,2.0
1767190584.680717,0.2432,0,116.0,0.1921,114.0,0.0511,2.0
1767190584.7009523,0.2656,0,116.0,0.1921,114.0,0.0735,2.0
1767190584.7395053,0.2737,0,116.0,0.1921,114.0,0.0816,2.0
1767190584.7907722,0.2742,0,116.0,0.1921,114.0,0.0821,2.0
1767190584.8156912,0.2742,0,116.0,0.1921,114.0,0.0821,2.0
1767190584.8392756,0.2759,0,116.0,0.1921,114.0,0.0838,2.0
1767190584.9038255,0.2438,0,116.0,0.1921,114.0,0.0517,2.0
1767190584.9319854,0.2438,0,116.0,0.1921,114.0,0.0517,2.0
1767190584.9680274,0.2419,0,116.0,0.1921,114.0,0.0498,2.0
1767190584.993898,0.2419,0,116.0,0.1921,114.0,0.0498,2.0
1767190585.015973,0.2787,0,116.0,0.1921,114.0,0.0866,2.0
1767190585.0447216,0.2679,0,116.0,0.1921,114.0,0.0758,2.0
1767190585.0788684,0.2679,0,116.0,0.1921,114.0,0.0758,2.0
1767190585.1041455,0.2674,0,116.0,0.1921,114.0,0.0753,2.0
1767190585.142883,0.2679,0,116.0,0.1921,114.0,0.0758,2.0
1767190585.2114487,0.279,0,116.0,0.1921,114.0,0.0869,2.0
1767190585.232627,0.279,0,116.0,0.1921,114.0,0.0869,2.0
1767190585.256102,0.284,0,116.0,0.1921,114.0,0.0919,2.0
1767190585.2966828,0.284,0,116.0,0.1921,114.0,0.0919,2.0
1767190585.3332882,0.2831,0,116.0,0.1921,114.0,0.091,2.0
1767190585.3543425,0.2594,0,116.0,0.1921,114.0,0.0673,2.0
1767190585.3831956,0.2594,0,116.0,0.1921,114.0,0.0673,2.0
1767190585.4038064,0.2487,0,116.0,0.1921,114.0,0.0566,2.0
1767190585.4476385,0.2405,0,116.0,0.1921,114.0,0.0484,2.0
1767190585.4746108,0.2405,0,116.0,0.1921,114.0,0.0484,2.0
1767190585.5076363,0.2516,0,116.0,0.1921,114.0,0.0595,2.0
1767190585.5571263,0.2538,0,116.0,0.1921,114.0,0.0617,2.0
1767190585.5847583,0.2538,0,116.0,0.1921,114.0,0.0617,2.0
1767190585.62769,0.2321,0,116.0,0.1921,114.0,0.04,2.0
1767190585.659021,0.2545,0,116.0,0.1921,114.0,0.0624,2.0
1767190585.67974,0.2545,0,116.0,0.1921,114.0,0.0624,2.0
1767190585.7085986,0.2559,0,116.0,0.1921,114.0,0.0638,2.0
1767190585.749824,0.2475,0,116.0,0.1921,114.0,0.0554,2.0
1767190585.7771554,0.2475,0,116.0,0.1921,114.0,0.0554,2.0
1767190585.8126693,0.2437,0,116.0,0.1921,114.0,0.0516,2.0
1767190585.8632822,0.2268,0,116.0,0.1921,114.0,0.0347,2.0
1767190585.8853512,0.2268,0,116.0,0.1921,114.0,0.0347,2.0
1767190585.9102516,0.248,0,116.0,0.1921,114.0,0.0559,2.0
1767190585.958747,0.2363,0,116.0,0.1921,114.0,0.0442,2.0
1767190585.9886863,0.2363,0,116.0,0.1921,114.0,0.0442,2.0
1767190586.024158,0.2293,0,116.0,0.1921,114.0,0.0372,2.0
1767190586.054559,0.2445,0,116.0,0.1921,114.0,0.0524,2.0
1767190586.0932553,0.2445,0,116.0,0.1921,114.0,0.0524,2.0
1767190586.117616,0.2664,0,116.0,0.1921,114.0,0.0743,2.0
1767190586.163875,0.2683,0,116.0,0.1921,114.0,0.0762,2.0
1767190586.1988316,0.2683,0,116.0,0.1921,114.0,0.0762,2.0
1767190586.2214422,0.2664,0,116.0,0.1921,114.0,0.0743,2.0
1767190586.2423277,0.2664,0,116.0,0.1921,114.0,0.0743,2.0
1767190586.2622247,0.2607,0,116.0,0.1921,114.0,0.0686,2.0
1767190586.3154051,0.2664,0,116.0,0.1921,114.0,0.0743,2.0
1767190586.360522,0.2495,0,116.0,0.1921,114.0,0.0574,2.0
1767190586.392971,0.2495,0,116.0,0.1921,114.0,0.0574,2.0
1767190586.422992,0.2615,0,116.0,0.1921,114.0,0.0694,2.0
1767190586.4697676,0.2591,0,116.0,0.1921,114.0,0.067,2.0
1767190586.5054166,0.2591,0,116.0,0.1921,114.0,0.067,2.0
1767190586.534741,0.2547,0,116.0,0.1921,114.0,0.0626,2.0
1767190586.5839694,0.2547,0,116.0,0.1921,114.0,0.0626,2.0
1767190586.6116369,0.257,0,116.0,0.1921,114.0,0.0649,2.0
1767190586.6389859,0.2748,0,116.0,0.1921,114.0,0.0827,2.0
1767190586.6664853,0.2748,0,116.0,0.1921,114.0,0.0827,2.0
1767190586.6955128,0.2656,0,116.0,0.1921,114.0,0.0735,2.0
1767190586.7274604,0.2656,0,116.0,0.1921,114.0,0.0735,2.0
1767190586.7749603,0.267,0,116.0,0.1921,114.0,0.0749,2.0
1767190586.8011591,0.267,0,116.0,0.1921,114.0,0.0749,2.0
1767190586.8298564,0.2479,0,116.0,0.1921,114.0,0.0558,2.0
1767190586.8676095,0.2479,0,116.0,0.1921,114.0,0.0558,2.0
1767190586.9047132,0.0958,0,116.0,0.1921,114.0,-0.0963,2.0
1767190586.933321,0.1285,0,116.0,0.1921,114.0,-0.0636,2.0
1767190586.9598377,0.1285,0,116.0,0.1921,114.0,-0.0636,2.0
1767190586.994223,0.2523,1,117.0,0.1921,114.0,0.0602,3.0
1767190587.0206623,0.2561,0,117.0,0.1921,114.0,0.064,3.0
1767190587.0421515,0.2561,0,117.0,0.1921,114.0,0.064,3.0
1767190587.0767517,0.2658,0,117.0,0.1921,114.0,0.0737,3.0
1767190587.1257,0.2823,0,117.0,0.1921,114.0,0.0902,3.0
1767190587.1524253,0.2823,0,117.0,0.1921,114.0,0.0902,3.0
1767190587.1751075,0.2831,0,117.0,0.1921,114.0,0.091,3.0
1767190587.2199035,0.2878,0,117.0,0.1921,114.0,0.0957,3.0
1767190587.2418725,0.2878,0,117.0,0.1921,114.0,0.0957,3.0
1767190587.2696152,0.287,0,117.0,0.1921,114.0,0.0949,3.0
1767190587.317628,0.2791,0,117.0,0.1921,114.0,0.087,3.0
1767190587.3402007,0.2791,0,117.0,0.1921,114.0,0.087,3.0
1767190587.380464,0.2731,0,117.0,0.1921,114.0,0.081,3.0
1767190587.4347527,0.2924,0,117.0,0.1921,114.0,0.1003,3.0
1767190587.4601514,0.2924,0,117.0,0.1921,114.0,0.1003,3.0
1767190587.4866912,0.2939,0,117.0,0.1921,114.0,0.1018,3.0
1767190587.5258658,0.265,0,117.0,0.1921,114.0,0.0729,3.0
1767190587.5480204,0.265,0,117.0,0.1921,114.0,0.0729,3.0
1767190587.5719073,0.2685,0,117.0,0.1921,114.0,0.0764,3.0
1767190587.6234887,0.2735,0,117.0,0.1921,114.0,0.0814,3.0
1767190587.6471772,0.2735,0,117.0,0.1921,114.0,0.0814,3.0
1767190587.688063,0.2756,0,117.0,0.1921,114.0,0.0835,3.0
1767194340.479438,0.2687,0,16.0,0.2405,16.0,0.0282,0.0
1767194340.5019014,0.2687,0,16.0,0.2405,16.0,0.0282,0.0
1767194340.5265236,0.279,0,16.0,0.2405,16.0,0.0385,0.0
1767194340.5506976,0.2861,0,16.0,0.2405,16.0,0.0456,0.0
1767194340.5722203,0.2861,0,16.0,0.2405,16.0,0.0456,0.0
1767194340.599767,0.3035,0,16.0,0.2405,16.0,0.063,0.0
1767194340.6438143,0.2908,0,16.0,0.2405,16.0,0.0503,0.0
1767194340.6661708,0.2908,0,16.0,0.2405,16.0,0.0503,0.0
1767194340.6943135,0.2886,0,16.0,0.2405,16.0,0.0481,0.0
1767194340.756105,0.3064,0,16.0,0.2405,16.0,0.0659,0.0
1767194340.7777185,0.3064,0,16.0,0.2405,16.0,0.0659,0.0
1767194340.8095074,0.2933,0,16.0,0.2405,16.0,0.0528,0.0
1767194340.8460782,0.2933,0,16.0,0.2405,16.0,0.0528,0.0
1767194340.8885021,0.3076,0,16.0,0.2405,16.0,0.0671,0.0
1767194340.9126816,0.2781,0,16.0,0.2405,16.0,0.0376,0.0
1767194340.9454074,0.2757,0,16.0,0.2405,16.0,0.0352,0.0
1767194340.9887044,0.2757,0,16.0,0.2405,16.0,0.0352,0.0
1767194341.0092971,0.2749,0,16.0,0.2405,16.0,0.0344,0.0
1767194341.061841,0.2614,0,16.0,0.2405,16.0,0.0209,0.0
1767194341.0878317,0.2614,0,16.0,0.2405,16.0,0.0209,0.0
1767194341.1096168,0.2652,0,16.0,0.2405,16.0,0.0247,0.0
1767194341.1410785,0.2652,0,16.0,0.2405,16.0,0.0247,0.0
1767194341.1714182,0.2603,0,16.0,0.2405,16.0,0.0198,0.0
1767194341.2014835,0.2443,0,16.0,0.2405,16.0,0.0038,0.0
1767194341.2248247,0.2443,0,16.0,0.2405,16.0,0.0038,0.0
1767194341.251581,0.2211,0,16.0,0.2405,16.0,-0.0194,0.0
1767194341.2981625,0.2226,0,16.0,0.2405,16.0,-0.0179,0.0
1767194341.3638527,0.2162,0,16.0,0.2405,16.0,-0.0243,0.0
1767194341.383885,0.2162,0,16.0,0.2405,16.0,-0.0243,0.0
1767194341.6121285,0.214,0,16.0,0.2405,16.0,-0.0265,0.0
1767194341.6934674,0.2252,0,16.0,0.2405,16.0,-0.0153,0.0
1767194341.7606556,0.2256,0,16.0,0.2405,16.0,-0.0149,0.0
1767194341.8357146,0.2208,0,16.0,0.2405,16.0,-0.0197,0.0
1767194341.9180045,0.2025,0,16.0,0.2405,16.0,-0.038,0.0
1767194341.9957604,0.2155,0,16.0,0.2405,16.0,-0.025,0.0
1767194342.0759826,0.2173,0,16.0,0.2405,16.0,-0.0232,0.0
1767194342.1558895,0.2173,0,16.0,0.2405,16.0,-0.0232,0.0
1767194342.2385893,0.215,0,16.0,0.2405,16.0,-0.0255,0.0
1767194342.314956,0.1942,0,16.0,0.2405,16.0,-0.0463,0.0
1767194342.3987532,0.214,0,16.0,0.2405,16.0,-0.0265,0.0
1767194342.477431,0.2134,0,16.0,0.2405,16.0,-0.0271,0.0
1767194342.551962,0.2134,0,16.0,0.2405,16.0,-0.0271,0.0
1767194342.639072,0.2277,0,16.0,0.2405,16.0,-0.0128,0.0
1767194342.7120283,0.1954,0,16.0,0.2405,16.0,-0.0451,0.0
1767194342.7803433,0.1917,0,16.0,0.2405,16.0,-0.0488,0.0
1767194342.8568408,0.1996,0,16.0,0.2405,16.0,-0.0409,0.0
1767194342.930661,0.2149,1,17.0,0.2405,16.0,-0.0256,1.0
1767194343.0043776,0.2148,0,17.0,0.2405,16.0,-0.0257,1.0
1767194343.0908728,0.2026,0,17.0,0.2405,16.0,-0.0379,1.0
1767194343.1639574,0.1956,0,17.0,0.2405,16.0,-0.0449,1.0
1767194343.2455213,0.2078,0,17.0,0.2405,16.0,-0.0327,1.0
1767194343.3234162,0.1967,0,17.0,0.2405,16.0,-0.0438,1.0
1767194343.3869894,0.201,0,17.0,0.2405,16.0,-0.0395,1.0
1767194343.468668,0.2009,0,17.0,0.2405,16.0,-0.0396,1.0
1767194343.5506268,0.2038,0,17.0,0.2405,16.0,-0.0367,1.0
1767194343.6202166,0.1996,0,17.0,0.2405,16.0,-0.0409,1.0
1767194343.6945446,0.2067,0,17.0,0.2405,16.0,-0.0338,1.0
1767194343.7668583,0.2053,0,17.0,0.2405,16.0,-0.0352,1.0
1767194343.8378384,0.2027,0,17.0,0.2405,16.0,-0.0378,1.0
1767194343.9163399,0.1846,0,17.0,0.2405,16.0,-0.0559,1.0
1767194343.9970295,0.1942,0,17.0,0.2405,16.0,-0.0463,1.0
1767194344.072413,0.1942,0,17.0,0.2405,16.0,-0.0463,1.0
1767194344.1595404,0.2038,0,17.0,0.2405,16.0,-0.0367,1.0
1767194344.233245,0.206,0,17.0,0.2405,16.0,-0.0345,1.0
1767194344.3012211,0.2048,0,17.0,0.2405,16.0,-0.0357,1.0
1767194344.3788526,0.2104,1,18.0,0.2405,16.0,-0.0301,2.0
1767194344.447821,0.1998,0,18.0,0.2405,16.0,-0.0407,2.0
1767194344.5156648,0.1826,0,18.0,0.2405,16.0,-0.0579,2.0
1767194344.6100266,0.1797,0,18.0,0.2405,16.0,-0.0608,2.0
1767194344.685986,0.193,0,18.0,0.2405,16.0,-0.0475,2.0
1767194344.769178,0.1589,0,18.0,0.2405,16.0,-0.0816,2.0
1767194344.8441527,0.179,0,18.0,0.2405,16.0,-0.0615,2.0
1767194344.9255989,0.1831,0,18.0,0.2405,16.0,-0.0574,2.0
1767194345.005162,0.1658,0,18.0,0.2405,16.0,-0.0747,2.0
1767194345.0799925,0.2305,1,19.0,0.2405,16.0,-0.01,3.0
1767194345.1522765,0.2179,0,19.0,0.2405,16.0,-0.0226,3.0
1767194345.2293043,0.206,0,19.0,0.2405,16.0,-0.0345,3.0
1767194345.3089623,0.2062,0,19.0,0.2405,16.0,-0.0343,3.0
1767194345.3932643,0.2062,0,19.0,0.2405,16.0,-0.0343,3.0
1767194345.4700427,0.1899,0,19.0,0.2405,16.0,-0.0506,3.0
1767194345.5454388,0.1917,0,19.0,0.2405,16.0,-0.0488,3.0
1767194345.618586,0.1787,0,19.0,0.2405,16.0,-0.0618,3.0
1767194345.698438,0.1452,0,19.0,0.2405,16.0,-0.0953,3.0
1767194345.7722974,0.097,0,19.0,0.2405,16.0,-0.1435,3.0
1767194345.852167,0.097,0,19.0,0.2405,16.0,-0.1435,3.0
1767194345.9340641,0.2746,1,20.0,0.2405,16.0,0.0341,4.0
1767194346.008849,0.2709,0,20.0,0.2405,16.0,0.0304,4.0
1767194346.0772648,0.2504,0,20.0,0.2405,16.0,0.0099,4.0
1767194346.1559327,0.2323,0,20.0,0.2405,16.0,-0.0082,4.0
1767194346.2396357,0.2396,0,20.0,0.2405,16.0,-0.0009,4.0
1767194346.3060043,0.2272,0,20.0,0.2405,16.0,-0.0133,4.0
1767194346.3818576,0.2476,0,20.0,0.2405,16.0,0.0071,4.0
1767194346.4620063,0.2365,0,20.0,0.2405,16.0,-0.004,4.0
1767194346.5303946,0.2659,0,20.0,0.2405,16.0,0.0254,4.0
1767194346.6074564,0.2317,0,20.0,0.2405,16.0,-0.0088,4.0
1767194346.6884828,0.2573,0,20.0,0.2405,16.0,0.0168,4.0
1767194346.7614179,0.2573,0,20.0,0.2405,16.0,0.0168,4.0
1767194346.8355184,0.2905,0,20.0,0.2405,16.0,0.05,4.0
1767194346.9142673,0.2905,0,20.0,0.2405,16.0,0.05,4.0
1767194346.9928162,0.2627,0,20.0,0.2405,16.0,0.0222,4.0
1767194347.0907192,0.2555,0,20.0,0.2405,16.0,0.015,4.0
1767194347.1624923,0.2387,0,20.0,0.2405,16.0,-0.0018,4.0
1767194347.234011,0.2346,0,20.0,0.2405,16.0,-0.0059,4.0
1767194347.3097303,0.2437,0,20.0,0.2405,16.0,0.0032,4.0
1767194347.3912654,0.2802,0,20.0,0.2405,16.0,0.0397,4.0
1767194347.4687588,0.2497,0,20.0,0.2405,16.0,0.0092,4.0
1767194347.5491004,0.2808,0,20.0,0.2405,16.0,0.0403,4.0
1767194347.628472,0.2808,0,20.0,0.2405,16.0,0.0403,4.0
1767194347.709329,0.2313,0,20.0,0.2405,16.0,-0.0092,4.0
1767194347.7922602,0.2733,0,20.0,0.2405,16.0,0.0328,4.0
1767194347.8701231,0.2731,0,20.0,0.2405,16.0,0.0326,4.0
1767194347.93647,0.2689,0,20.0,0.2405,16.0,0.0284,4.0
1767194348.0102992,0.2874,0,20.0,0.2405,16.0,0.0469,4.0
1767194348.094582,0.2749,0,20.0,0.2405,16.0,0.0344,4.0
1767194348.1742716,0.2848,0,20.0,0.2405,16.0,0.0443,4.0
1767194348.2529993,0.2758,0,20.0,0.2405,16.0,0.0353,4.0
1767194348.3294542,0.2757,0,20.0,0.2405,16.0,0.0352,4.0
1767194348.3972807,0.2803,0,20.0,0.2405,16.0,0.0398,4.0
1767194348.4790444,0.2803,0,20.0,0.2405,16.0,0.0398,4.0
1767194348.5702076,0.2881,0,20.0,0.2405,16.0,0.0476,4.0
1767194348.6561005,0.2797,0,20.0,0.2405,16.0,0.0392,4.0
1767194348.7338061,0.2696,0,20.0,0.2405,16.0,0.0291,4.0
1767194348.8155267,0.2741,0,20.0,0.2405,16.0,0.0336,4.0
1767194348.8935297,0.2571,0,20.0,0.2405,16.0,0.0166,4.0
1767194348.975479,0.2513,0,20.0,0.2405,16.0,0.0108,4.0
1767194349.0493727,0.2608,0,20.0,0.2405,16.0,0.0203,4.0
1767194349.1186717,0.2896,0,20.0,0.2405,16.0,0.0491,4.0
1767194349.2009182,0.2896,0,20.0,0.2405,16.0,0.0491,4.0
1767194349.2806873,0.2992,0,20.0,0.2405,16.0,0.0587,4.0
1767194349.3550978,0.2992,0,20.0,0.2405,16.0,0.0587,4.0
1767194349.4230072,0.3149,0,20.0,0.2405,16.0,0.0744,4.0
1767194349.4955223,0.2919,0,20.0,0.2405,16.0,0.0514,4.0
1767194349.5644472,0.3091,0,20.0,0.2405,16.0,0.0686,4.0
1767194349.6414592,0.286,0,20.0,0.2405,16.0,0.0455,4.0
1767194349.7138803,0.2496,0,20.0,0.2405,16.0,0.0091,4.0
1767194349.7887337,0.2615,0,20.0,0.2405,16.0,0.021,4.0
1767194349.8753011,0.2908,0,20.0,0.2405,16.0,0.0503,4.0
1767194349.953459,0.2636,0,20.0,0.2405,16.0,0.0231,4.0
1767194350.0281453,0.2636,0,20.0,0.2405,16.0,0.0231,4.0
1767194350.1070805,0.2489,0,20.0,0.2405,16.0,0.0084,4.0
1767194350.175561,0.2598,0,20.0,0.2405,16.0,0.0193,4.0
1767194350.2539663,0.2598,0,20.0,0.2405,16.0,0.0193,4.0
1767194350.333709,0.3012,0,20.0,0.2405,16.0,0.0607,4.0
1767194350.4022844,0.2793,0,20.0,0.2405,16.0,0.0388,4.0
1767194350.4748104,0.2568,0,20.0,0.2405,16.0,0.0163,4.0
1767194350.5527353,0.2793,0,20.0,0.2405,16.0,0.0388,4.0
1767194350.6218038,0.2635,0,20.0,0.2405,16.0,0.023,4.0
1767194350.7042153,0.2647,0,20.0,0.2405,16.0,0.0242,4.0
1767194350.7829957,0.266,0,20.0,0.2405,16.0,0.0255,4.0
1767194350.8573084,0.2636,0,20.0,0.2405,16.0,0.0231,4.0
1767194350.9299443,0.2602,0,20.0,0.2405,16.0,0.0197,4.0
1767194351.0009727,0.2382,0,20.0,0.2405,16.0,-0.0023,4.0
1767194351.0759175,0.2377,0,20.0,0.2405,16.0,-0.0028,4.0
1767194351.144991,0.2454,0,20.0,0.2405,16.0,0.0049,4.0
1767194351.2150347,0.2581,0,20.0,0.2405,16.0,0.0176,4.0
1767194351.284891,0.2653,0,20.0,0.2405,16.0,0.0248,4.0
1767194351.3523915,0.2628,0,19.0,0.2405,16.0,0.0223,3.0
1767194351.4299486,0.2175,0,19.0,0.2405,16.0,-0.023,3.0
1767194351.499331,0.2175,0,19.0,0.2405,16.0,-0.023,3.0
1767194351.568458,0.2471,0,19.0,0.2405,16.0,0.0066,3.0
1767194351.6375387,0.2589,0,19.0,0.2405,16.0,0.0184,3.0
1767194351.7128396,0.2414,0,19.0,0.2405,16.0,0.0009,3.0
